Date,Open,High,Low,Close,Adj Close,Volume
2020-01-09,76.809998,77.607498,76.550003,77.407501,76.177452,170108400
2020-01-10,77.650002,78.167503,77.062500,77.582497,76.349678,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.980835,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.927841,161954400
2020-01-15,77.962502,78.875000,77.387497,77.834999,76.598167,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.557671,108829200
2020-01-17,79.067497,79.684998,78.750000,79.682503,78.416313,137816400
2020-01-21,79.297501,79.754997,79.000000,79.142502,77.884888,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,78.162903,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.539322,104472000
2020-01-24,80.062500,80.832497,79.379997,79.577499,78.312973,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,76.010162,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,78.160439,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.796524,216229200
2020-01-30,80.135002,81.022499,79.687500,80.967499,79.680901,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,76.147949,199588400
2020-02-03,76.074997,78.372498,75.555000,77.165001,75.938820,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,78.445854,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,79.085503,118826800
2020-02-06,80.642502,81.305000,80.065002,81.302498,80.010567,105425600
2020-02-07,80.592499,80.849998,79.500000,80.007500,78.923004,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,79.297859,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.819435,94323200
2020-02-12,80.367500,81.805000,80.367500,81.800003,80.691216,113730400
2020-02-13,81.047501,81.555000,80.837502,81.217499,80.116608,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,80.136345,80113600
2020-02-18,78.839996,79.937500,78.652496,79.750000,78.668991,152531200
2020-02-19,80.000000,81.142502,80.000000,80.904999,79.808350,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,78.989586,100566000
2020-02-21,79.654999,80.112503,77.625000,78.262497,77.201660,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,73.534554,222195200
2020-02-25,75.237503,75.632500,71.532501,72.019997,71.043777,230673600
2020-02-26,71.632500,74.470001,71.625000,73.162498,72.170792,198054800
2020-02-27,70.275002,71.500000,68.239998,68.379997,67.453117,320605600
2020-02-28,64.315002,69.602501,64.092499,68.339996,67.413666,426510000
2020-03-02,70.570000,75.360001,69.430000,74.702499,73.689911,341397200
2020-03-03,75.917503,76.000000,71.449997,72.330002,71.349586,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.659088,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,72.237381,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,71.278069,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.640526,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.368065,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,67.924149,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,61.216316,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.550537,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.731720,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,62.358135,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,60.831600,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,60.365509,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.533173,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,55.332169,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.883400,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.548000,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.734219,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,61.095478,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.839020,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.710777,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,59.411125,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.402496,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.534428,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.728065,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.978359,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.615868,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,66.089363,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,67.386536,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.789764,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.143639,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.700996,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.741676,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.294067,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,66.183067,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,68.089378,116862400
2020-04-23,68.967499,70.437500,68.717499,68.757500,67.825508,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,69.783600,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.832924,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.700958,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.957458,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,72.454391,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,71.287926,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.296555,133568000
2020-05-05,73.764999,75.250000,73.614998,74.389999,73.381645,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.138756,142333600
2020-05-07,75.805000,76.292503,75.492500,75.934998,74.905708,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,76.688591,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.895309,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,77.005112,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,76.075348,200622400
2020-05-14,76.127502,77.447502,75.382500,77.385002,76.542702,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,76.090172,166348400
2020-05-18,78.292503,79.125000,77.580002,78.739998,77.882942,135178400
2020-05-19,78.757500,79.629997,78.252502,78.285004,77.432915,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.938828,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,78.350319,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.854767,81803200
2020-05-26,80.875000,81.059998,79.125000,79.182503,78.320633,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.661873,112945200
